method_key,method_label,precision_at_10,precision_at_10_pct,mrr,mrr_pct,ndcg_at_10,ndcg_at_10_pct,zero_result_rate,zero_result_rate_pct,avg_latency_ms
sql_contains,SQL contains baseline,0.1376543209876544,13.76543209876544,0.46805555555555556,46.80555555555556,0.43339035461108194,43.339035461108196,0.47530864197530864,47.53086419753087,23.293226975308656
text_only,仅文本打分,0.21049382716049414,21.049382716049415,0.6991769547325103,69.91769547325103,0.6014172729467305,60.14172729467305,0.10493827160493827,10.493827160493826,278.63249304629625
text_identity,文本 + 身份字段,0.21790123456790167,21.790123456790166,0.7732510288065844,77.32510288065843,0.6754913470208046,67.54913470208047,0.037037037037037035,3.7037037037037033,284.6601976574074
full_ranker,完整链上资源排序,0.19629629629629666,19.629629629629665,0.7252792475014697,72.52792475014697,0.6479981868035474,64.79981868035473,0.037037037037037035,3.7037037037037033,297.74628665123385
